用户号,产品名称,推荐指数
10889,万象：中国艺术,10.0260392952
10889,了不起的孩子 第二季：偶像男团遭谢依霖现场疯狂表白,10.0190986869
10889,星际穿越,10.0081716183
10889,儿行千里：何炅带你揭秘最牛家风,10.0074059092
10889,今晚80后脱口秀：看好你的钱,10.0005810627
10889,在下坂本，有何贵干？,9.99499692004
10889,中国新歌声 第二季：郭沁治愈嗓音征服E神,9.99041960141
10882,楚汉传奇,1.53447511216
10882,大话西游之月光宝盒,1.53447511216
10882,发现：古兵器大揭秘,1.53447511216
10882,非你莫属：涂磊力挺富二代 怒怼女老板,1.39107736272
10882,开讲啦：李强,1.39107736272
10882,挑战者联盟 第三季：郑元畅陈学冬联手夺宝,1.39107736272
10882,小猪佩奇 第三季,1.37334042963
10882,美国司法,1.36363246368
10882,非你莫属：减肥蜕变职场小白还需锤炼,1.34953125067
10882,实习天使,1.34868499367
10843,音悦V榜内地：TFBOYS三周年唱响北京，舞台惊喜连连,7.94775737358
10843,宝贝快跑,7.89842442442
10843,极限挑战 第三季：孙红雷姚晨结盟,7.84781186401
10843,蜘蛛侠2,7.84781186401
10843,飞天大盗 第八季,7.84781186401
10843,嫌疑人X的献身,7.84781186401
10843,我是未来：“陆空”对战创造奇迹,7.84781186401
10843,极限挑战 第三季：沙溢被虐惨叫连连,7.84781186401
10843,变形金刚,7.84781186401
10843,迈阿密风云,7.84781186401
10165,在下坂本，有何贵干？,3.92122922474
10165,时代：家在内蒙古,3.91369657892
10165,博格曼,3.85312987883
10165,栀子花开,3.85312987883
10165,最紧要好好玩消暑版,3.85312987883
10165,异形大战阿凡达,3.85312987883
10165,爱情公寓三,3.85312987883
10165,达芬奇密码,3.85312987883
10165,极限挑战 第三季：沙溢被虐惨叫连连,3.85312987883
10165,龙之谷：破晓奇兵,3.85312987883
11217,霍比特人：五军之战,5.28131913695
11217,真相：山野救援队,5.26636138498
11217,《今天我上线》北回归线上的瑰丽翡翠,5.25323290815
11217,道格拉：吸血鬼,5.24914085697
11217,在下坂本，有何贵干？,5.24221964116
11217,星际小蚂蚁3D儿歌系列,5.22190746244
11217,最新命令,5.22172163528
11217,伪装天使,5.2184062337
11217,卧虎藏龙,5.21511408968
11217,王牌对王牌 第二季：永远的张国荣,5.21030219738
10096,熊出没之熊心归来,8.04060230754
10096,挑战者联盟 第三季：范冰冰被鲫鱼吓到腿软,7.97585141582
10096,极限挑战 第二季20160508期,7.80152071316
10096,劫案疑云,7.80152071316
10096,田姐辣妹,7.80152071316
10096,极限挑战 第一季20150621期,7.80152071316
10096,音悦V榜特别企划：跨过次元来见你,7.80152071316
10096,奔跑吧：李云迪助阵149人大合唱 鹿晗秀高音,7.80152071316
10096,欢乐喜剧人 第三季：郭麒麟披麻戴孝哭亲爹,7.80152071316
10096,谭咏麟-爱的根源演唱会,7.77247124412
10827,汽车人总动员,1.13367792101
10827,浪人,1.12185413377
10827,人文地理：美丽乡村,1.11684135509
10827,喜羊羊发明大作战,1.11097604573
10827,27套礼服,1.10508068246
10827,来吧兄弟：潘玮柏上演“泳池婚礼”,1.10494818325
10827,绿巨人2：无敌浩克,1.10494818325
10827,天天向上：张若昀为长沙美食打call,1.10494818325
10827,你是我的幸福,1.10494818325
10827,极限挑战 第三季：孙红雷姚晨结盟,1.10494818325
11106,谭咏麟-爱的根源演唱会,2.82250078372
11106,豪华爱漫游：法属波利尼西亚,2.81629491572
11106,饼干警长,2.80491805468
11106,熊出没之冬日乐翻天,2.78629822375
11106,林海雪原,2.77784721689
11106,了不起的菲丽西,2.75992509292
11106,圣诞老人2,2.73443604405
11106,你的名字,2.72763275551
11106,猩球崛起2：黎明之战,2.72067087336
11106,浪花一朵朵,2.71916053389
10234,钟馗伏魔：雪妖魔灵,6.69112991113
10234,儿行千里：何炅带你揭秘最牛家风,6.68782125925
10234,极速前进 第四季：潜水女神贾静雯,6.6206876292
10234,名利场,6.61294112579
10234,吹响！上低音号~欢迎来到北宇治高中吹奏乐部~,6.60747072468
10234,谭咏麟-爱的根源演唱会,6.60594720776
10234,矮仔多情,6.59820629186
10234,破冰船,6.58856905496
10234,射雕英雄传,6.58555156893
10234,时代：家在内蒙古,6.57984540547
10903,愤怒的小鸟 第一季,3.04341762133
10903,航海王：黄金岛的冒险,3.03109404487
10903,巴啦啦小魔仙音符之谜,2.98469146446
10903,傲慢与偏见与僵尸,2.98469146446
10903,时代：疯狂摄影师？心之极,2.98469146446
10903,出关,2.98469146446
10903,万万没想到,2.98469146446
10903,名侦探柯南：迷宫的十字路,2.98469146446
10903,向上吧诗词：诗意青春 见证诗词英雄蜕变,2.98469146446
10903,来吧冠军 第二季：奥尼尔表白Baby 郑恺“卖”友求锦囊,2.98469146446
11239,超级飞侠三,6.3932972523
11239,跨界歌王 第二季：姚晨气场全开唱摇滚,6.32436651628
11239,速度与激情1,6.31691478658
11239,72家房客：后窗情事,6.28356560132
11239,听风者,6.27305227307
11239,儿行千里：何炅带你揭秘最牛家风,6.26587539407
11239,珍宝解密 第一季,6.2638701719
11239,101真狗,6.21373123252
11239,泰坦尼克号,6.21262774343
11239,极速蜗牛,6.21067377542
10026,我们停战吧,0.911804820185
10026,挑战者联盟 第三季：各路唱将燃爆收官现场,0.892549570101
10026,艺术家,0.87781507899
10026,末日浩劫,0.875786304781
10026,饼干警长,0.862489658992
10026,怪兽大学,0.855682991164
10026,名利场,0.851930710155
10026,神探夏洛克 第一季,0.849256842038
10026,名侦探柯南：异次元的狙击手,0.84348464484
10026,极速前进 第四季：潜水女神贾静雯,0.838669091428
11027,挑战的法则：大张伟嗨唱TFBOYS金曲,4.00781862877
11027,特务迷城,3.95745006214
11027,超能老豆,3.94929811516
11027,魔法总动员,3.94833582733
11027,侏罗纪公园1,3.94204414378
11027,宫锁沉香,3.93247582567
11027,美国队长3,3.93111877649
11027,饼干警长,3.91068694939
11027,谭咏麟-爱的根源演唱会,3.89456316162
11027,蝙蝠侠：黑暗骑士崛起,3.89190768867
10288,儿行千里：何炅带你揭秘最牛家风,2.148727799
10288,吹响！上低音号~欢迎来到北宇治高中吹奏乐部~,2.13898713823
10288,极速前进 第四季：潜水女神贾静雯,2.13458033681
10288,末日浩劫,2.13135561772
10288,艺术家,2.12759414614
10288,我去世的吃醋女友,2.12291691545
10288,破冰船,2.11383804256
10288,时代：家在内蒙古,2.10848748821
10288,伪装天使,2.09892563095
10288,奔跑吧：林俊杰李晨正面对刚,2.09775365107
10848,挑战者联盟 第三季：魏晨遭队友无视险暴走,6.23748840248
10848,豪华爱漫游：法属波利尼西亚,6.21065371088
10848,发现：新疆味道,6.18847205534
10848,都市笑口组：乌龙衙门荒唐事,6.18686019858
10848,猪猪侠之变身小英雄,6.18444370063
10848,潘磕惺康第二季,6.17373523153
10848,人文地理：美丽西江,6.1717052445
10848,钢铁侠3,6.16931706255
10848,名利场,6.16249227199
10848,林海雪原,6.15999544404
10328,伪装天使,0.756194140154
10328,人文地理：天路故事,0.699337682137
10328,都市笑口组：乌龙衙门荒唐事,0.683936085177
10328,大灌篮,0.661171503979
10328,骇客时空,0.65662281602
10328,反恐特战队之猎影,0.654803436768
10328,儿行千里：钱永刚分享家风故事,0.653979732677
10328,新木乃伊,0.652383288737
10328,超级飞侠3,0.648474219932
10328,横冲直撞好莱坞,0.646867594408
11097,异星觉醒,4.12443513126
11097,我们停战吧,4.12240645842
11097,慕尼黑,4.11295734713
11097,我们来了 第二季：关之琳重现最美十三姨,4.10286175495
11097,古代世界,4.09933865894
11097,儿行千里：何炅带你揭秘最牛家风,4.08493060585
11097,极速前进 第四季：潜水女神贾静雯,4.08240727718
11097,滞留死亡,4.0752095337
11097,飞刀又见飞刀,4.07181563962
11097,金星秀：杨立新父子隔空秀默契,4.06842471218
10913,豪华爱漫游：法属波利尼西亚,2.05023929496
10913,秒速5厘米,2.03883294293
10913,真相：山野救援队,2.01404858273
10913,钢铁侠3,2.00397385894
10913,记忆碎片,1.98758625986
10913,初代吸血鬼 第一季,1.98758625986
10913,第七谎言,1.98758625986
10913,今晚80后脱口秀：谢谢你的爱-致朋友,1.98758625986
10913,天天向上：胡可迟帅续前缘引爆“回忆”杀,1.98758625986
10913,白夜追凶,1.98758625986
10169,人文地理：地图传奇,7.90980663145
10169,猪猪侠之五灵守卫者,7.82908874464
10169,万象：动物幼儿园,7.82569065465
10169,守卫者-浮出水面,7.82569065465
10169,战栗空间,7.82569065465
10169,震荡效应,7.82569065465
10169,晓说2017,7.82569065465
10169,超能太监,7.82569065465
10169,速度与激情,7.82569065465
10169,开心剧乐部：包贝尔苦追贾玲,7.82569065465
10299,我们停战吧,1.8036133173
10299,亡命地中海,1.78191306288
10299,钢铁侠3,1.77964340599
10299,艺术家,1.77781035863
10299,豪华爱漫游：法属波利尼西亚,1.77374120499
10299,饼干警长,1.76608673679
10299,谭咏麟-爱的根源演唱会,1.76235440219
10299,末日浩劫,1.7573709787
10299,爱情保卫战：16岁年龄差姐弟恋,1.75061624085
10299,拆弹专家,1.74828161978
10413,我是未来：SNH48示爱张绍刚？,4.27873116795
10413,挑战者联盟 第三季：魏晨遭队友无视险暴走,4.23343934447
10413,辛巴达历险记2,4.23027805278
10413,高能少年团：张一山长发辣眼睛,4.20061186981
10413,钟馗伏魔：雪妖魔灵,4.18470262195
10413,挑战者联盟 第三季：各路唱将燃爆收官现场,4.18187956525
10413,豪华爱漫游：法属波利尼西亚,4.17731650363
10413,繁星四月,4.17263446957
10413,儿行千里：何炅带你揭秘最牛家风,4.15395516422
10413,了不起的菲丽西,4.14716620596
10657,魔兽,0.829576170004
10657,快乐大本营：Angelababy嗨玩双截棍,0.819341858718
10657,假装情侣,0.813799445603
10657,银河护卫队,0.79966918826
10657,冰与火之歌：权力游戏第五季,0.79966918826
10657,极限挑战 第一季20150628期,0.79966918826
10657,人文地理：这里是新疆,0.79966918826
10657,人民的名义,0.79966918826
10657,线上游戏的老婆不可能是女生,0.79433848859
10657,危情24小时,0.784524142195
10388,虎胆龙威,0.901270664941
10388,吹响！上低音号~欢迎来到北宇治高中吹奏乐部~,0.898601860447
10388,金星秀：金星也曾是“养成系”歌手,0.885135731839
10388,极速前进 第四季：潜水女神贾静雯,0.871435991723
10388,奔跑吧：林俊杰李晨正面对刚,0.870305129559
10388,我们的爱,0.864507563928
10388,中餐厅：赵薇接任“主厨”遇岛主光临,0.864423579886
10388,非诚勿扰：“备胎”女孩委屈哭,0.864423579886
10388,我们停战吧,0.862849106134
10388,破冰船,0.861058605488
11004,行走的筷子承德篇：坝上草原,4.62060282887
11004,惩罚者2：战争特区,4.61774373449
11004,繁星四月,4.61241974804
11004,音悦V榜内地：TFBOYS两首霸榜不让王位,4.61071516437
11004,线上游戏的老婆不可能是女生,4.59314626712
11004,甜蜜18岁,4.5672919509
11004,青蛙王国冰冻大冒险,4.52373395081
11004,魔兽,4.51573322719
11004,我是未来：SNH48示爱张绍刚？,4.5077554345
11004,欢乐颂2,4.50660899233
11133,核子母舰遇险记,1.4693793701
11133,完美音调2,1.46863495513
11133,艺术家,1.4635857175
11133,档案：周星驰,1.4588559502
11133,极速前进 第四季：潜水女神贾静雯,1.45870065268
11133,万象：猫的秘密生活-猫之密语,1.45593411232
11133,慕尼黑,1.45470586197
11133,儿行千里：何炅带你揭秘最牛家风,1.45007024286
11133,音悦V榜特别企划：夏有电影，观影笔记,1.44786831363
11133,开心剧乐部：宋小宝苦追贾玲,1.44786831363
10058,棉花糖和云朵妈妈,2.34172501254
10058,吃吃的爱,2.33710972386
10058,燃烧的蔬菜,2.32150936811
10058,愤怒,2.3178310166
10058,夺命枪火,2.3064362329
10058,我们停战吧,2.30249999851
10058,衣着拯救：谢林复古服装店,2.29960813436
10058,敢死队3,2.29333554767
10058,中国新歌声 第二季：郭沁周深默契演绎《大鱼》,2.29333554767
10058,王牌逗王牌,2.29333554767
10303,黑海夺金,1.14830394669
10303,方大同感受音乐宣传片,1.13684491394
10303,还珠格格 第二部,1.13684491394
10303,灭门,1.13684491394
10303,弱点,1.13684491394
10303,03甜果学堂28期-超轻泥花瓶,1.13684491394
10303,伯纳德与桃瑞丝,1.13684491394
10303,纠缠,1.13684491394
10303,巴巴爸爸的探险,1.13684491394
10303,开心剧乐部：张凯丽“喜当娘”狂收4位儿女,1.13679576785
11074,人文地理：天路故事,2.25694025874
11074,都市笑口组：乌龙衙门荒唐事,2.25348272836
11074,超级飞侠3,2.22039738506
11074,谭咏麟-爱的根源演唱会,2.19861638897
11074,王牌对王牌 第二季：永远的张国荣,2.1933801871
11074,发现：新疆味道,2.19294607418
11074,豪华爱漫游：法属波利尼西亚,2.18866691739
11074,拳王阿里,2.18424494856
11074,一条狗的使命,2.17956408261
11074,了不起的菲丽西,2.17473495289
11144,汽车人总动员,3.14966997209
11144,我们停战吧,3.13884345662
11144,星际穿越,3.12874741715
11144,最紧要好好玩消暑版,3.12270602747
11144,蜘蛛侠2,3.12270602747
11144,斗牛,3.12270602747
11144,异种,3.12270602747
11144,迈阿密风云,3.12270602747
11144,变形金刚,3.12270602747
11144,极限挑战 第三季：沙溢被虐惨叫连连,3.12270602747
10446,怪兽大学,18.4423527804
10446,辛巴达历险记2,18.3910371216
10446,今晚80后脱口秀：看好你的钱,18.3311295113
10446,宫锁沉香,18.3204428925
10446,侏罗纪公园1,18.317438309
10446,爱情公寓三,18.3092391924
10446,大人物,18.3092391924
10446,极限挑战 第三季：孙红雷姚晨结盟,18.3092391924
10446,来吧兄弟：潘玮柏上演“泳池婚礼”,18.3092391924
10446,我是未来：“陆空”对战创造奇迹,18.3092391924
10059,射雕英雄传,11.0606353131
10059,豪华爱漫游：法属波利尼西亚,11.0526214317
10059,极速前进 第四季：潜水女神贾静雯,11.0192725382
10059,越狱 第一季,10.9681718648
10059,金星秀：殷桃登金星秀“征婚”,10.9283812049
10059,道格拉：吸血鬼,10.9267497907
10059,王牌对王牌 第二季：永远的张国荣,10.9167612491
10059,丧子疑云,10.9133445662
10059,慕尼黑,10.9119552368
10059,秒速5厘米,10.9024843521
10760,向上吧诗词：诗意青春 见证诗词英雄蜕变,1.169777818
10760,万万没想到,1.169777818
10760,时代：疯狂摄影师？心之极,1.169777818
10760,我的英雄学院,1.169777818
10760,来吧冠军 第二季：奥尼尔表白Baby 郑恺“卖”友求锦囊,1.169777818
10760,圣斗士星矢,1.169777818
10760,择天记,1.169777818
10760,爱爱?迨？高清),1.169777818
10760,傲慢与偏见与僵尸,1.169777818
10760,我想和你唱 第二季：韩磊现场尬舞小歌迷,1.169777818
10394,挑战的法则：大张伟嗨唱TFBOYS金曲,4.80027757683
10394,侏罗纪公园1,4.79994350707
10394,荒岛情未了,4.7767547067
10394,再来一次,4.75159019329
10394,超能老豆,4.74814127655
10394,超级玛丽的世界,4.7336106759
10394,特务迷城,4.73312192043
10394,龙珠Z：复活的弗利萨,4.72391954052
10394,幻影车神3,4.72391954052
10394,特别呈现：声音传奇,4.72391954052
10390,挑战者联盟 第三季：魏晨遭队友无视险暴走,1.78256886876
10390,慕尼黑,1.77616375885
10390,了不起的菲丽西,1.7680875978
10390,谭咏麟-爱的根源演唱会,1.75676811663
10390,钟馗伏魔：雪妖魔灵,1.7461581064
10390,饼干警长,1.72834129176
10390,怪兽大学,1.72588198123
10390,熊出没之冬日乐翻天,1.7231741423
10390,我的老爸是奇葩,1.71800419216
10390,拳王阿里,1.71624017424
10019,飞虎队大营救,14.320246983
10019,画皮,14.1260472085
10019,钟馗伏魔：雪妖魔灵,13.9931494073
10019,来吧冠军 第二季：“跳高吴彦祖”挑战2.4米鞍马,13.974409327
10019,慕尼黑,13.9662972485
10019,欢乐喜剧人,13.9624329709
10019,逗逗迪迪爱唱歌,13.9604012589
10019,仲夏夜魔法,13.957117174
10019,新大头儿子和小头爸爸,13.9539730888
10019,航海王：黄金岛的冒险,13.9467497992
10703,生死拳,1.21583549013
10703,领养,1.1993464372
10703,临时演员,1.19676077202
10703,豪华爱漫游：新西兰南岛,1.19397272129
10703,豪华爱漫游：法属波利尼西亚,1.19132590566
10703,挑战者联盟 第三季：魏晨遭队友无视险暴走,1.18247390653
10703,林海雪原,1.18237022114
10703,勇敢复仇人,1.18206099049
10703,档案：西部歌王,1.17632071542
10703,魔法灰姑娘,1.17131520461
11205,拆弹专家,7.06182666564
11205,爱情保卫战：16岁年龄差姐弟恋,7.05902887814
11205,禁运品,7.01381369765
11205,自然：小动物大智慧,6.9745323817
11205,金箍棒传奇2：沙僧的逆袭,6.97298351291
11205,年代秀：大王神还原四川“喊山”,6.95487209177
11205,鲁滨逊漂流记,6.9263027771
11205,金星秀：金星扔鸡蛋砸车破谣言,6.9263027771
11205,爱情公寓三,6.9263027771
11205,极限挑战 第三季：沙溢被虐惨叫连连,6.9263027771
11257,小屁孩日记,11.4359835853
11257,跨界喜剧王 第二季：陈德容倒追杨树林,11.4143272177
11257,聪明伦文叙,11.1249907588
11257,罗宾汉,11.0412474697
11257,辛普森一家 第28季,10.8227220364
11257,汽车人总动员,10.762466759
11257,哈尔的移动城堡,10.7606399717
11257,雷神2：黑暗世界,10.7266087311
11257,骇客时空,10.7140562264
11257,真相：山野救援队,10.7035837903
10987,豪华爱漫游：法属波利尼西亚,3.31470206691
10987,钢铁侠3,3.29121214519
10987,我们的爱,3.25637883834
10987,非诚勿扰：“备胎”女孩委屈哭,3.23341024149
10987,中餐厅：赵薇接任“主厨”遇岛主光临,3.23341024149
10987,超能老豆,3.22111956184
10987,金星秀：金星也曾是“养成系”歌手,3.20306840041
10987,生化危机2：启示录,3.20214130413
10987,饼干警长,3.19851633205
10987,侏罗纪公园3,3.19805274956
10255,我们停战吧,13.556749545
10255,艺术家,13.5285760145
10255,谭咏麟-爱的根源演唱会,13.5262625107
10255,儿行千里：何炅带你揭秘最牛家风,13.4769414426
10255,在下坂本，有何贵干？,13.4575633959
10255,挑战者联盟 第三季：魏晨遭队友无视险暴走,13.4247657627
10255,时代：家在内蒙古,13.4173896322
10255,极速前进 第四季：潜水女神贾静雯,13.4121798083
10255,末日浩劫,13.3905845763
10255,一条狗的使命,13.3438220792
10865,钢铁侠3,6.76584079162
10865,你的名字,6.76470622145
10865,谭咏麟-爱的根源演唱会,6.74925980821
10865,侏罗纪公园3,6.74415179225
10865,玩具总动员1,6.67039315009
10865,慕尼黑,6.6668292408
10865,人文地理：天路故事,6.65215637963
10865,贝肯熊,6.64226185472
10865,星际穿越,6.62647919922
10865,道格拉：吸血鬼,6.62640363416
10484,夏洛特烦恼,1.383878331
10484,斗牛,1.383878331
10484,来吧兄弟：潘玮柏上演“泳池婚礼”,1.383878331
10484,最紧要好好玩消暑版,1.383878331
10484,极限挑战 第三季：沙溢被虐惨叫连连,1.383878331
10484,飞天大盗 第八季,1.383878331
10484,异形大战阿凡达,1.383878331
10484,异种,1.383878331
10484,金星秀：金星扔鸡蛋砸车破谣言,1.383878331
10484,博格曼,1.383878331
11040,跨界歌王 第二季：江珊母女同框获歌王,4.79532944388
11040,越狱 第一季,4.78868133232
11040,古代世界,4.78634927766
11040,老表，毕业喇！,4.72161799969
11040,儿行千里：何炅带你揭秘最牛家风,4.71924710055
11040,我去世的吃醋女友,4.71380216384
11040,挑战者联盟 第三季：各路唱将燃爆收官现场,4.68099113824
11040,生化危机2：启示录,4.67817282639
11040,极速前进 第四季：潜水女神贾静雯,4.66568447255
11040,飞刀又见飞刀,4.64818858338
11136,超凡蜘蛛侠,13.9851572394
11136,蝙蝠侠无极限：怪物大乱斗,13.9780535583
11136,中餐厅：周冬雨晋级“真主厨”,13.9754301627
11136,阿凡达,13.9644785988
11136,辛巴达历险记2,13.9132716461
11136,青蛙王国冰冻大冒险,13.8085436788
11136,伪装天使,13.7974351904
11136,繁星四月,13.6960430418
11136,甜蜜18岁,13.6177420195
11136,一条狗的使命,13.6132372849
11104,挑战者联盟 第三季：各路唱将燃爆收官现场,0.88009362649
11104,我们停战吧,0.859208243243
11104,儿行千里：何炅带你揭秘最牛家风,0.850261826177
11104,怪兽大学,0.835367596194
11104,豪华爱漫游：法属波利尼西亚,0.834292204096
11104,末日浩劫,0.833614122665
11104,极速前进 第四季：潜水女神贾静雯,0.831435577661
11104,钟馗伏魔：雪妖魔灵,0.810562197033
11104,跨界歌王 第二季：江珊母女同框获歌王,0.809182691768
11104,我的老爸是奇葩,0.808470711119
11030,伪装天使,7.90140607755
11030,艺术家,7.89543541639
11030,哈利波特7：死亡圣器,7.8269336467
11030,音悦V榜欧美：新歌老歌对半分,7.8199898278
11030,名利场,7.81463762912
11030,矮仔多情,7.80389929801
11030,人文地理：天路故事,7.78314112701
11030,我的老爸是奇葩,7.77941290904
11030,在下坂本，有何贵干？,7.76895391039
11030,外公芳龄38,7.76806446156
11325,豪华爱漫游：法属波利尼西亚,1.18991521467
11325,饼干警长,1.16836115797
11325,谭咏麟-爱的根源演唱会,1.16082672232
11325,钢铁侠3,1.14330673857
11325,你的名字,1.13007850698
11325,黑子的篮球总集篇第一部：影与光,1.11687497032
11325,中餐厅：赵薇接任“主厨”遇岛主光临,1.09857126347
11325,非诚勿扰：“备胎”女孩委屈哭,1.09857126347
11325,热血军旗,1.09078918572
11325,拳王阿里,1.08713232909
11321,夏洛特烦恼,10.3144975557
11321,飞天大盗 第八季,10.3144975557
11321,金星秀：金星扔鸡蛋砸车破谣言,10.3144975557
11321,中国新歌声 第二季：郭沁治愈嗓音征服E神,10.3144975557
11321,变形金刚,10.3144975557
11321,霍比特人：意外旅程,10.3144975557
11321,迈阿密风云,10.3144975557
11321,极限挑战 第三季：沙溢被虐惨叫连连,10.3144975557
11321,异种,10.3144975557
11321,绿巨人2：无敌浩克,10.3144975557
11166,儿行千里：何炅带你揭秘最牛家风,10.4895984122
11166,生化危机2：启示录,10.448066461
11166,我们停战吧,10.4059680847
11166,末日浩劫,10.3335780174
11166,钟馗伏魔：雪妖魔灵,10.332638529
11166,倾世皇妃,10.3297324916
11166,怪兽大学,10.3082668541
11166,豪华爱漫游：法属波利尼西亚,10.3061797214
11166,饼干警长,10.2843397589
11166,跨界歌王 第二季：江珊母女同框获歌王,10.2772432737
10935,滞留死亡,0.957324808886
10935,慕尼黑,0.955258727772
10935,艺术家,0.953363194238
10935,核子母舰遇险记,0.953329473597
10935,我们来了 第二季：关之琳重现最美十三姨,0.951364988693
10935,非诚勿扰：“备胎”女孩委屈哭,0.950044744773
10935,中餐厅：赵薇接任“主厨”遇岛主光临,0.950044744773
10935,衣着拯救：谢林复古服装店,0.949540158692
10935,极速前进 第四季：潜水女神贾静雯,0.947647935726
10935,老表，毕业喇！,0.943001268032
10154,流氓皇帝,0.572114561381
10154,自然：生命的奇迹,0.572114561381
10154,美国达人秀 第十一季,0.572114561381
10154,赛小花的远大前程,0.572114561381
10154,马语者,0.572114561381
10154,加菲猫2,0.572114561381
10154,决胜巅峰,0.572114561381
10154,天生是优我：罗志祥自称粉丝告白少女团,0.572114561381
10154,变身超人,0.572114561381
10154,花儿与少年 第三季：祖儿钟情帅哥意外落水,0.572114561381
11008,谭咏麟-爱的根源演唱会,3.31517394378
11008,挑战者联盟 第三季：各路唱将燃爆收官现场,3.29385740865
11008,我们停战吧,3.28934833694
11008,钟馗伏魔：雪妖魔灵,3.26403553388
11008,钢铁侠3,3.25675924484
11008,中国金融科技创客大赛宣传片,3.23582770269
11008,极速前进 第四季：潜水女神贾静雯,3.2332104323
11008,末日浩劫,3.23115795846
11008,滞留死亡,3.22423067378
11008,孔子,3.17076396942
11220,方大同感受音乐宣传片,3.42343375547
11220,03甜果学堂28期-超轻泥花瓶,3.42343375547
11220,还珠格格 第二部,3.42343375547
11220,灭门,3.42343375547
11220,纠缠,3.42343375547
11220,伯纳德与桃瑞丝,3.42343375547
11220,巴巴爸爸的探险,3.42343375547
11220,弱点,3.42343375547
11220,孤胆保镖,3.40912023763
11220,异种,3.35217164436
10164,海底小纵队,0.725394136832
10164,破坏者,0.668114039482
10164,寒战2,0.666791516166
10164,罗密欧与朱丽叶,0.661421854369
10164,印度超人,0.655958550033
10164,儿行千里：何炅带你揭秘最牛家风,0.654765403764
10164,哆啦A梦：伴我同行,0.654072049022
10164,中国新歌声 第二季：叶晓粤改编《平凡之路》,0.65188034216
10164,滞留死亡,0.650685609399
10164,极品飞车,0.64999533676
11329,豪华爱漫游：法属波利尼西亚,4.72409969426
11329,挑战者联盟 第三季：魏晨遭队友无视险暴走,4.67807036283
11329,一粒红尘,4.62380756498
11329,饼干警长,4.59447584982
11329,射雕英雄传,4.57767520598
11329,艺术家,4.56930477837
11329,超级飞侠3,4.55234261446
11329,疯狂小糖,4.54985718512
11329,侏罗纪公园3,4.53893309495
11329,《今天我上线》北回归线上的瑰丽翡翠,4.53517074254
10636,音悦V榜特别企划：我们都是小公举,2.83003899624
10636,星球迸发,2.82717170098
10636,挑战者联盟 第三季：陈学冬裤裆撕裂惹爆笑,2.82717170098
10636,圣龙奇兵大冒险,2.82717170098
10636,十万个冷笑话 第三季,2.82717170098
10636,机器纪元,2.82717170098
10636,灌篮高手,2.82717170098
10636,冰与火之歌：权力游戏 第二季,2.82717170098
10636,天降美食2,2.82717170098
10636,我们相爱吧之爱有天意：郑恺首见女友妈妈,2.82717170098
11241,钟馗伏魔：雪妖魔灵,2.81159978265
11241,饼干警长,2.80721697465
11241,钢铁侠3,2.77880915015
11241,理发师,2.75174067335
11241,垂直极限,2.74053572667
11241,发现：一路向南,2.74053572667
11241,宿醉1,2.74053572667
11241,寻灵大冒险,2.72365815679
11241,罗密欧与朱丽叶,2.72116244946
11241,怪盗Joker 第三季,2.71453951543
10280,赛琳娜,8.32199760673
10280,钢铁侠3,7.59504252768
10280,侏罗纪公园3,7.56826188041
10280,慕尼黑,7.55603738618
10280,宝贝快跑,7.54622836786
10280,艺术家,7.52401223952
10280,你的名字,7.51531770106
10280,年代秀：大王神还原四川“喊山”,7.49339732313
10280,灰姑娘,7.49230067794
10280,黑夜传说4,7.4910785189
10343,谭咏麟-爱的根源演唱会,1.02762330421
10343,钟馗伏魔：雪妖魔灵,0.988492903589
10343,侏罗纪公园3,0.984036701756
10343,坦坦小动员 第二季,0.980632493147
10343,钢铁侠3,0.979066630925
10343,拳王阿里,0.978518896544
10343,遗落战境,0.974650599803
10343,猪猪侠之五灵守卫者,0.974579024153
10343,理发师,0.974439310783
10343,杀破狼,0.973529694474
10146,霍比特人：五军之战,5.30773009855
10146,星际穿越,5.24829091488
10146,钟馗伏魔：雪妖魔灵,5.2204274014
10146,王牌对王牌 第二季：永远的张国荣,5.19785407715
10146,猜拳,5.1922179809
10146,道格拉：吸血鬼,5.19148740763
10146,甜果课堂时刻第1期-可爱的鸵鸟,5.18998256773
10146,生死拳,5.17605363584
10146,不期而遇,5.14376664557
10146,钢铁侠3,5.13607033973
10482,我们停战吧,0.820132781866
10482,挑战者联盟 第三季：各路唱将燃爆收官现场,0.81017895213
10482,艺术家,0.798810852208
10482,末日浩劫,0.795287516034
10482,饼干警长,0.77996753974
10482,儿行千里：何炅带你揭秘最牛家风,0.768826390022
10482,儿行千里：女导演把父亲捧成网红,0.763971228921
10482,中国金融科技创客大赛宣传片,0.762883156485
10482,大都会,0.760389847956
10482,极速前进 第四季：潜水女神贾静雯,0.758688783166
11174,寻人大师,10.4349856665
11174,逆时营救,10.4349856665
11174,十二道锋味 第三季：张曼玉综艺首秀 骑谢霆锋肩头圆涂鸦梦,10.4349856665
11174,奔跑吧：鹿晗三抱热巴羡煞跑男团,10.4349856665
11174,自然：深海猎豹,10.4349856665
11174,非诚勿扰：颜控男整容前后大对比,10.4349856665
11174,猜拳,10.3740027776
11174,最终幻想7：圣子降临,10.3318679839
11174,爱丽丝梦游仙境,10.3302238991
11174,枕边故事,10.3243227015
10967,荒岛情未了,6.93925737152
